1,r13_119_ae_07049_pad60.wav,AE
2,r13_121_ae_07114_pad60.wav,AE
3,r13_131_ae_07321_pad60.wav,AE
4,r13_166_ae_07813_pad60.wav,AE
5,r13_168_ae_07855_pad60.wav,AE
6,r13_177_ae_07935_pad60.wav,AE
7,r13_17_ae_05414_pad60.wav,AE
8,r13_189_ae_08099_pad60.wav,AE
9,r13_191_ae_08130_pad60.wav,AE
10,r13_191_ae_08136_pad60.wav,AE
11,r13_218_ae_08623_pad60.wav,AE
12,r13_219_ae_08647_pad60.wav,AE
13,r13_241_ae_08974_pad60.wav,AE
14,r13_242_ae_08986_pad60.wav,AE
15,r13_243_ae_09006_pad60.wav,AE
16,r13_280_ae_09363_pad60.wav,AE
17,r13_281_ae_09367_pad60.wav,AE
18,r13_282_ae_09401_pad60.wav,AE
19,r13_28_ae_05679_pad60.wav,AE
20,r13_323_ae_09873_pad60.wav,AE
21,r13_324_ae_09879_pad60.wav,AE
22,r13_336_ae_09977_pad60.wav,AE
23,r13_336_ae_09979_pad60.wav,AE
24,r13_337_ae_10008_pad60.wav,AE
25,r13_338_ae_10011_pad60.wav,AE
26,r13_346_ae_10050_pad60.wav,AE
27,r13_354_ae_10147_pad60.wav,AE
28,r13_389_ae_10726_pad60.wav,AE
29,r13_390_ae_10741_pad60.wav,AE
30,r13_406_ae_11122_pad60.wav,AE
31,r13_409_ae_11182_pad60.wav,AE
32,r13_410_ae_11190_pad60.wav,AE
33,r13_416_ae_11298_pad60.wav,AE
34,r13_416_ae_11305_pad60.wav,AE
35,r13_422_ae_11430_pad60.wav,AE
36,r13_429_ae_11517_pad60.wav,AE
37,r13_42_ae_05972_pad60.wav,AE
38,r13_441_ae_11712_pad60.wav,AE
39,r13_442_ae_11725_pad60.wav,AE
40,r13_443_ae_11751_pad60.wav,AE
41,r13_445_ae_11810_pad60.wav,AE
42,r13_456_ae_12019_pad60.wav,AE
43,r13_456_ae_12021_pad60.wav,AE
44,r13_457_ae_12039_pad60.wav,AE
45,r13_457_ae_12041_pad60.wav,AE
46,r13_458_ae_12064_pad60.wav,AE
47,r13_459_ae_12085_pad60.wav,AE
48,r13_463_ae_12205_pad60.wav,AE
49,r13_467_ae_12286_pad60.wav,AE
50,r13_471_ae_12343_pad60.wav,AE
51,r13_478_ae_12442_pad60.wav,AE
52,r13_488_ae_12596_pad60.wav,AE
53,r13_491_ae_12621_pad60.wav,AE
54,r13_491_ae_12635_pad60.wav,AE
55,r13_493_ae_12647_pad60.wav,AE
56,r13_49_ae_06080_pad60.wav,AE
57,r13_516_ae_12789_pad60.wav,AE
58,r13_519_ae_12797_pad60.wav,AE
59,r13_519_ae_12800_pad60.wav,AE
60,r13_520_ae_12809_pad60.wav,AE
61,r13_520_ae_12810_pad60.wav,AE
62,r13_523_ae_12815_pad60.wav,AE
63,r13_528_ae_12870_pad60.wav,AE
64,r13_530_ae_12911_pad60.wav,AE
65,r13_531_ae_12928_pad60.wav,AE
66,r13_533_ae_12982_pad60.wav,AE
67,r13_535_ae_13011_pad60.wav,AE
68,r13_537_ae_13028_pad60.wav,AE
69,r13_540_ae_13096_pad60.wav,AE
70,r13_562_ae_13312_pad60.wav,AE
71,r13_578_ae_13459_pad60.wav,AE
72,r13_579_ae_13481_pad60.wav,AE
73,r13_579_ae_13494_pad60.wav,AE
74,r13_597_ae_13788_pad60.wav,AE
75,r13_605_ae_13929_pad60.wav,AE
76,r13_60_ae_06226_pad60.wav,AE
77,r13_612_ae_14051_pad60.wav,AE
78,r13_628_ae_14268_pad60.wav,AE
79,r13_651_ae_14465_pad60.wav,AE
80,r13_655_ae_14488_pad60.wav,AE
81,r13_66_ae_06339_pad60.wav,AE
82,r13_66_ae_06346_pad60.wav,AE
83,r13_6_ae_05206_pad60.wav,AE
84,r13_83_ae_06541_pad60.wav,AE
85,r13_83_ae_06553_pad60.wav,AE
86,r13_96_ae_06688_pad60.wav,AE
